



Trustor	Trustee	Sign	RES	YEA
862	9661	1	1	2005
3805	9661	1	1	2005
5754	9661	1	1	2005
3501	9661	1	1	2005
4792	9661	1	1	2005
1829	9661	1	1	2005
8423	9661	1	1	2005
3126	9661	1	1	2005
5293	9661	1	1	2005
1852	9661	1	1	2005
7634	9661	1	1	2005
8077	9661	1	1	2005
2258	9661	1	1	2005
3875	9661	1	1	2005
9385	9661	1	1	2005
5529	9661	1	1	2005
6399	9661	1	1	2005
816	9661	1	1	2005
9313	9661	1	1	2005
3761	9661	1	1	2005
7340	9661	1	1	2005
2469	9661	1	1	2005
7473	9661	1	1	2005
7252	9661	1	1	2005
8442	9661	1	1	2005
4716	9661	1	1	2005
7773	9661	1	1	2005
9440	9661	1	1	2005
7194	9661	1	1	2005
1224	9661	1	1	2005
4175	9661	1	1	2005
4437	9661	1	1	2005
6204	9661	1	1	2005
22	9661	1	1	2005
2395	9661	1	1	2005
3917	9661	1	1	2005
8064	9661	1	1	2005
9573	9661	1	1	2005
7834	9661	1	1	2005
6546	9661	1	1	2005
7741	9661	1	1	2005
4783	9661	1	1	2005
1086	9661	1	1	2005
3588	9661	1	1	2005
3946	9661	1	1	2005
3261	9661	1	1	2005
5017	9661	1	1	2005
9529	9661	1	1	2005
1498	9661	1	1	2005
1430	9661	1	1	2005
5992	9661	1	1	2005
9318	9661	1	1	2005
5770	9661	1	1	2005
7751	9661	1	1	2005
8509	9661	1	1	2005
7493	9661	1	1	2005
4550	9661	1	1	2005
8875	9661	1	1	2005
7771	9661	1	1	2005
526	9661	1	1	2005
6325	9661	1	1	2005
6083	9661	1	1	2005
901	9661	1	1	2005
463	9661	1	1	2005
7745	9661	1	1	2005
7523	9661	1	1	2005
2337	9661	1	1	2005
7502	9661	1	1	2005
6226	9661	1	1	2005
9414	9661	1	1	2005
5743	9661	1	1	2005
7479	9661	1	1	2005
8840	9661	1	1	2005
5191	9661	1	1	2005
2941	9661	1	1	2005
9337	9661	1	1	2005
7839	9661	1	1	2005
8169	9661	0	1	2005
9400	9362	1	1	2005
2357	9362	1	1	2005
5189	9362	1	1	2005
2064	9362	1	1	2005
9574	9362	1	1	2005
9575	9362	1	1	2005
6733	9362	1	1	2005
4405	9362	1	1	2005
7741	9362	1	1	2005
3917	9362	1	1	2005
813	9362	1	1	2005
7751	9362	1	1	2005
6226	9362	1	1	2005
22	9362	1	1	2005
5895	9362	1	1	2005
4849	9362	1	1	2005
433	9362	1	1	2005
283	9362	1	1	2005
9388	9362	1	1	2005
4750	9362	1	1	2005
1758	9362	1	1	2005
3875	9362	1	1	2005
9395	9362	1	1	2005
8064	9362	1	1	2005
7466	9362	1	1	2005
3255	9362	1	1	2005
3266	9362	1	1	2005
7777	9362	1	1	2005
9177	9362	1	1	2005
8733	9362	1	1	2005
7828	9362	1	1	2005
7739	2922	1	1	2005
7508	2922	1	1	2005
7508	2922	1	1	2005
7544	2922	1	1	2005
7491	2922	1	1	2005
7471	2922	1	1	2005
8827	2922	1	1	2005
7734	2922	1	1	2005
4973	2922	1	1	2005
4792	2922	1	1	2005
97	2922	1	1	2005
7737	2922	1	1	2005
3917	2922	1	1	2005
2112	2922	1	1	2005
1179	2922	1	1	2005
9576	2922	1	1	2005
7391	2922	1	1	2005
207	2922	1	1	2005
7477	2922	1	1	2005
5160	2922	1	1	2005
7736	2922	1	1	2005
3126	2922	1	1	2005
7584	2922	1	1	2005
7741	2922	1	1	2005
7744	2922	1	1	2005
3718	2922	1	1	2005
862	2922	1	1	2005
6026	2922	1	1	2005
7732	2922	1	1	2005
7896	2922	1	1	2005
7735	2922	1	1	2005
9577	2922	1	1	2005
6064	2922	1	1	2005
526	2922	1	1	2005
7122	2922	1	1	2005
7753	2922	1	1	2005
7223	2922	1	1	2005
3588	2922	1	1	2005
8189	2922	1	1	2005
4750	2922	-1	1	2005
2763	5250	1	1	2005
7511	5250	1	1	2005
9387	5250	1	1	2005
1123	5250	1	1	2005
7634	5250	1	1	2005
1101	5250	1	1	2005
2064	5250	1	1	2005
8509	5250	1	1	2005
5895	5250	1	1	2005
7828	5250	1	1	2005
9578	5250	1	1	2005
862	5250	1	1	2005
8875	5250	1	1	2005
7741	5250	1	1	2005
7795	5250	1	1	2005
6838	5250	1	1	2005
7751	5250	1	1	2005
5554	5250	1	1	2005
8161	5250	1	1	2005
4408	5250	1	1	2005
9386	5250	1	1	2005
6226	5250	1	1	2005
2158	5250	1	1	2005
3126	5250	1	1	2005
7540	5250	1	1	2005
8169	5250	-1	1	2005
8509	11209	1	1	2005
1751	11209	1	1	2005
3480	11209	1	1	2005
1572	11209	1	1	2005
9573	11209	1	1	2005
1123	11209	1	1	2005
97	11209	1	1	2005
7751	11209	1	1	2005
7773	11209	1	1	2005
9579	11209	1	1	2005
7522	11209	1	1	2005
5447	11209	1	1	2005
3480	11209	1	1	2005
7656	11209	1	1	2005
654	11209	1	1	2005
5895	11209	1	1	2005
6733	11209	1	1	2005
9580	11209	1	1	2005
1498	11209	1	1	2005
6546	11209	-1	1	2005
7978	11209	-1	1	2005
4316	11209	-1	1	2005
6838	11209	-1	1	2005
5447	11209	0	1	2005
22	5017	1	1	2005
7543	5017	1	1	2005
5279	5017	1	1	2005
7845	5017	1	1	2005
2379	5017	1	1	2005
3126	5017	1	1	2005
9581	5017	1	1	2005
5759	5017	1	1	2005
4408	5017	1	1	2005
4418	5017	1	1	2005
3145	5017	1	1	2005
6399	5017	1	1	2005
9414	5017	1	1	2005
8077	5017	1	1	2005
9582	5017	1	1	2005
2102	5017	1	1	2005
9316	5017	1	1	2005
6220	5017	1	1	2005
526	5017	1	1	2005
997	5017	1	1	2005
3917	5017	1	1	2005
7734	5017	1	1	2005
7119	5017	1	1	2005
3718	5017	1	1	2005
1498	5017	1	1	2005
7829	5017	1	1	2005
7466	5017	1	1	2005
8597	5017	1	1	2005
8471	5017	1	1	2005
9219	5017	1	1	2005
6026	5017	1	1	2005
1529	5017	1	1	2005
1123	5017	1	1	2005
4750	5017	1	1	2005
283	5017	1	1	2005
9566	5017	1	1	2005
8894	5017	1	1	2005
9430	5017	1	1	2005
9169	5017	1	1	2005
433	5017	1	1	2005
370	5017	1	1	2005
665	5017	1	1	2005
8643	5017	1	1	2005
3263	5017	1	1	2005
5286	5017	1	1	2005
3820	5017	1	1	2005
2941	5017	1	1	2005
1086	5017	1	1	2005
5673	5017	1	1	2005
6014	5017	1	1	2005
3292	5017	1	1	2005
9356	5017	1	1	2005
9583	5017	1	1	2005
7378	5017	1	1	2005
1180	5017	1	1	2005
5992	5017	1	1	2005
5497	5017	1	1	2005
2437	5017	1	1	2005
7209	5017	1	1	2005
9584	5017	1	1	2005
7523	5017	1	1	2005
9447	5017	1	1	2005
3996	5017	1	1	2005
9514	5017	1	1	2005
9580	5017	-1	1	2005
9482	5017	-1	1	2005
8092	5017	-1	1	2005
9486	5017	-1	1	2005
5162	5017	-1	1	2005
7634	5017	-1	1	2005
4816	5017	-1	1	2005
7978	5017	-1	1	2005
3794	5017	-1	1	2005
2763	5017	-1	1	2005
9585	5017	-1	1	2005
6436	5017	-1	1	2005
3946	5017	-1	1	2005
4308	5017	-1	1	2005
5770	5017	-1	1	2005
7192	5017	0	1	2005
7751	5017	0	1	2005
9359	5017	0	1	2005
7989	5017	0	1	2005
9586	5017	0	1	2005
5554	5017	0	1	2005
3266	5017	0	1	2005
5895	5017	0	1	2005
6226	5017	0	1	2005
5994	9378	1	1	2005
6546	9378	1	1	2005
9587	9378	1	1	2005
3126	9378	1	1	2005
7634	9378	1	1	2005
9588	9378	1	1	2005
7741	9378	1	1	2005
7339	9378	1	1	2005
3082	9378	1	1	2005
8410	9378	1	1	2005
3335	9378	1	1	2005
3917	9378	1	1	2005
5781	9378	1	1	2005
4792	9378	1	1	2005
1957	9378	1	1	2005
2112	9378	1	1	2005
3305	9378	1	1	2005
6838	9378	1	1	2005
8120	9378	1	1	2005
3120	9378	1	1	2005
816	9378	1	1	2005
9486	9378	1	1	2005
6204	9378	1	1	2005
1874	9378	1	1	2005
5017	9378	1	1	2005
7723	9378	1	1	2005
7543	9378	1	1	2005
9589	9378	1	1	2005
9590	9378	1	1	2005
2923	9378	1	1	2005
3623	9378	1	1	2005
3474	9378	1	1	2005
8875	9378	-1	1	2005
9418	9378	0	1	2005
7502	6399	1	1	2005
7473	6399	1	1	2005
6715	6399	1	1	2005
8092	6399	1	1	2005
3915	6399	1	1	2005
2469	6399	1	1	2005
4432	6399	1	1	2005
7229	6399	1	1	2005
6773	6399	1	1	2005
3761	6399	1	1	2005
7634	6399	1	1	2005
5579	6399	1	1	2005
9316	6399	1	1	2005
1224	6399	1	1	2005
7982	6399	1	1	2005
9338	6399	1	1	2005
7509	6399	1	1	2005
997	6399	1	1	2005
7781	6399	1	1	2005
7491	6399	1	1	2005
8442	6399	1	1	2005
97	6399	1	1	2005
1829	6399	1	1	2005
7529	6399	1	1	2005
4437	6399	1	1	2005
7256	6399	1	1	2005
6838	6399	1	1	2005
7058	6399	1	1	2005
7252	6399	1	1	2005
8298	6399	1	1	2005
6781	6399	1	1	2005
7845	6399	1	1	2005
391	6399	1	1	2005
5293	6399	1	1	2005
9383	6399	1	1	2005
5845	6399	1	1	2005
1123	6399	1	1	2005
8016	6399	1	1	2005
7693	6399	1	1	2005
7745	6399	1	1	2005
2112	6399	1	1	2005
7449	6399	1	1	2005
9052	6399	1	1	2005
7530	6399	1	1	2005
3126	6399	1	1	2005
7932	6399	1	1	2005
9346	6399	1	1	2005
6945	6399	1	1	2005
901	6399	1	1	2005
6226	6399	1	1	2005
9355	6399	1	1	2005
7834	6399	1	1	2005
2922	6399	1	1	2005
603	6399	1	1	2005
8598	6399	1	1	2005
207	6399	1	1	2005
5191	6399	1	1	2005
654	6399	1	1	2005
3501	6399	1	1	2005
3718	6399	1	1	2005
7771	6399	1	1	2005
9591	6399	1	1	2005
8356	6399	1	1	2005
7893	6399	1	1	2005
6433	6399	1	1	2005
6567	6399	1	1	2005
2337	6399	1	1	2005
7656	6399	1	1	2005
2941	6399	1	1	2005
9518	6399	1	1	2005
8439	6399	1	1	2005
9313	6399	1	1	2005
9592	6399	1	1	2005
9593	6399	1	1	2005
7524	6399	1	1	2005
6354	6399	1	1	2005
2975	6399	1	1	2005
9412	6399	1	1	2005
9318	6399	1	1	2005
6696	6399	1	1	2005
7479	6399	1	1	2005
7751	6399	1	1	2005
5885	6399	1	1	2005
9594	6399	1	1	2005
901	6399	1	1	2005
4181	6399	1	1	2005
2161	6399	1	1	2005
6876	6399	1	1	2005
9365	6399	1	1	2005
3623	6399	1	1	2005
7336	6399	1	1	2005
6988	6399	1	1	2005
3474	6399	1	1	2005
3588	6399	1	1	2005
526	6399	1	1	2005
5821	6399	1	1	2005
7735	6399	-1	1	2005
9482	6399	-1	1	2005
9594	6399	0	1	2005
9050	5447	1	1	2005
9394	5447	1	1	2005
7656	5447	1	1	2005
370	5447	1	1	2005
9319	5447	1	1	2005
5799	5447	1	1	2005
3875	5447	1	1	2005
433	5447	1	1	2005
6354	5447	1	1	2005
4405	5447	1	1	2005
7845	5447	1	1	2005
8298	5447	1	1	2005
8092	5447	1	1	2005
5781	5447	1	1	2005
7751	5447	1	1	2005
5895	5447	1	1	2005
7825	5447	1	1	2005
6838	5447	1	1	2005
7493	5447	1	1	2005
7773	5447	1	1	2005
6204	5447	1	1	2005
5885	5447	1	1	2005
3126	5447	1	1	2005
1123	5447	1	1	2005
9377	5447	1	1	2005
6464	5447	1	1	2005
7741	5447	1	1	2005
4750	5447	1	1	2005
3594	5447	1	1	2005
3120	5447	1	1	2005
816	5447	1	1	2005
7828	5447	1	1	2005
2379	5447	1	1	2005
526	5447	1	1	2005
7523	5447	1	1	2005
7215	5447	1	1	2005
4792	5447	1	1	2005
8207	5447	1	1	2005
8148	5447	1	1	2005
2437	5447	1	1	2005
3718	5447	1	1	2005
7978	5447	-1	1	2005
9418	5447	-1	1	2005
7658	5447	0	1	2005
7692	5447	0	1	2005
6226	5447	0	1	2005
5754	5447	0	1	2005
6433	7484	1	1	2005
7058	7484	1	1	2005
7496	7484	1	1	2005
7473	7484	1	1	2005
4405	7484	1	1	2005
7984	7484	1	1	2005
207	7484	1	1	2005
7494	7484	1	1	2005
4972	7484	1	1	2005
97	7484	1	1	2005
4088	7484	1	1	2005
6781	7484	1	1	2005
7049	7484	1	1	2005
3761	7484	1	1	2005
8016	7484	1	1	2005
3126	7484	1	1	2005
6773	7484	1	1	2005
9595	7484	1	1	2005
5510	7484	1	1	2005
5748	7484	1	1	2005
7229	7484	1	1	2005
603	7484	1	1	2005
3955	7484	1	1	2005
5673	7484	1	1	2005
7634	7484	1	1	2005
7745	7484	1	1	2005
5293	7484	1	1	2005
2437	7484	1	1	2005
179	7484	1	1	2005
1909	7484	1	1	2005
7491	7484	1	1	2005
1432	7484	1	1	2005
7656	7484	1	1	2005
7508	7484	1	1	2005
6354	7484	1	1	2005
3623	7484	1	1	2005
3917	7484	1	1	2005
5770	7484	1	1	2005
862	7484	1	1	2005
1123	7484	1	1	2005
5160	7484	1	1	2005
356	7484	1	1	2005
370	7484	1	1	2005
7545	7484	1	1	2005
6567	7484	1	1	2005
7773	7484	1	1	2005
9342	7484	1	1	2005
7513	7484	1	1	2005
5568	7484	1	1	2005
4713	7484	1	1	2005
3588	7484	1	1	2005
9343	7484	1	1	2005
7502	7484	1	1	2005
8189	7484	1	1	2005
7544	7484	1	1	2005
7340	7484	1	1	2005
1749	7484	1	1	2005
1179	7484	1	1	2005
2161	7484	1	1	2005
7891	7484	1	1	2005
7466	7484	1	1	2005
283	7484	1	1	2005
943	7484	1	1	2005
7493	7484	1	1	2005
7520	7484	-1	1	2005
848	7484	-1	1	2005
391	7484	-1	1	2005
97	7734	1	1	2005
7175	7734	1	1	2005
7473	7734	1	1	2005
7252	7734	1	1	2005
9316	7734	1	1	2005
7251	7734	1	1	2005
3917	7734	1	1	2005
8534	7734	1	1	2005
7845	7734	1	1	2005
4405	7734	1	1	2005
7745	7734	1	1	2005
207	7734	1	1	2005
3126	7734	1	1	2005
3501	7734	1	1	2005
3915	7734	1	1	2005
8803	7734	1	1	2005
9334	7734	1	1	2005
6354	7734	1	1	2005
3480	7734	1	1	2005
7932	7734	1	1	2005
1094	7734	1	1	2005
2469	7734	1	1	2005
9596	7734	1	1	2005
7733	7734	1	1	2005
6715	7734	1	1	2005
8423	7734	1	1	2005
6546	7734	1	1	2005
8541	7734	1	1	2005
9318	7734	1	1	2005
370	7734	1	1	2005
7741	7734	1	1	2005
7479	7734	1	1	2005
1957	7734	1	1	2005
8821	7734	1	1	2005
7540	7734	1	1	2005
5799	7734	1	1	2005
7529	7734	1	1	2005
7634	7734	1	1	2005
5895	7734	-1	1	2005
7759	7734	-1	1	2005
9337	7734	-1	1	2005
9353	7734	-1	1	2005
7519	7734	-1	1	2005
1498	7734	-1	1	2005
2763	7734	-1	1	2005
5529	7734	-1	1	2005
1992	7734	-1	1	2005
1123	7734	-1	1	2005
4750	7734	-1	1	2005
9597	7734	-1	1	2005
2395	7734	-1	1	2005
2337	7734	-1	1	2005
7491	7734	0	1	2005
8442	7734	0	1	2005
8420	7734	0	1	2005
2337	7734	0	1	2005
9388	6625	1	1	2005
6204	6625	1	1	2005
6226	6625	1	1	2005
7802	6625	1	1	2005
8784	6625	1	1	2005
9233	6625	1	1	2005
4405	6625	1	1	2005
2357	6625	1	1	2005
2763	6625	1	1	2005
9387	6625	1	1	2005
3525	6625	1	1	2005
7525	6625	1	1	2005
3126	6625	1	1	2005
3917	6625	1	1	2005
4750	6625	1	1	2005
5631	6625	1	1	2005
1123	6625	1	1	2005
9335	6625	1	1	2005
2064	6625	1	1	2005
7333	6625	1	1	2005
7215	6625	1	1	2005
9331	6625	1	1	2005
9458	6625	1	1	2005
5189	6625	1	1	2005
816	6625	1	1	2005
1086	6625	1	1	2005
7674	6625	1	1	2005
3474	6625	1	1	2005
2115	6625	1	1	2005
9598	6625	1	1	2005
4181	6625	1	1	2005
283	6625	1	1	2005
1758	6625	1	1	2005
1180	6625	1	1	2005
1529	6625	1	1	2005
813	6625	1	1	2005
370	6625	1	1	2005
7751	6625	1	1	2005
22	6625	1	1	2005
1852	6625	1	1	2005
9371	6625	1	1	2005
9400	6625	1	1	2005
8064	6625	1	1	2005
7503	6625	1	1	2005
5885	6625	1	1	2005
5759	6625	1	1	2005
4792	6625	1	1	2005
8169	6625	0	1	2005
7698	6625	0	1	2005
7473	2395	1	1	2005
2379	2395	1	1	2005
3501	2395	1	1	2005
3917	2395	1	1	2005
8442	2395	1	1	2005
9599	2395	1	1	2005
1094	2395	1	1	2005
8092	2395	1	1	2005
3335	2395	1	1	2005
3126	2395	1	1	2005
7781	2395	1	1	2005
3480	2395	1	1	2005
862	2395	1	1	2005
7229	2395	1	1	2005
3946	2395	1	1	2005
9531	2395	1	1	2005
3261	2395	1	1	2005
8189	2395	1	1	2005
9600	2395	1	1	2005
1498	2395	1	1	2005
2469	2395	1	1	2005
1852	2395	1	1	2005
9601	2395	1	1	2005
5992	2395	1	1	2005
7791	2395	1	1	2005
7751	2395	1	1	2005
22	2395	1	1	2005
7741	2395	1	1	2005
207	2395	1	1	2005
463	2395	1	1	2005
9566	2395	1	1	2005
9318	2395	1	1	2005
6354	2395	1	1	2005
4716	2395	1	1	2005
1992	2395	1	1	2005
7523	2395	1	1	2005
3915	2395	1	1	2005
3588	2395	1	1	2005
7479	2395	1	1	2005
7493	2395	1	1	2005
8207	2395	1	1	2005
5293	2395	-1	1	2005
8169	2395	-1	1	2005
8875	2395	-1	1	2005
7734	2395	-1	1	2005
9318	2395	0	1	2005
4182	2395	0	1	2005
6546	2395	0	1	2005
8120	9356	1	1	2005
6204	9356	1	1	2005
9394	9356	1	1	2005
7698	9356	1	1	2005
5895	9356	1	1	2005
7741	9356	1	1	2005
9324	9356	1	1	2005
4792	9356	1	1	2005
4418	9356	1	1	2005
7340	9356	1	1	2005
6546	9356	1	1	2005
6354	9356	1	1	2005
9390	9356	1	1	2005
7795	9356	1	1	2005
7634	9356	1	1	2005
9486	9356	1	1	2005
6011	9356	1	1	2005
7333	9356	1	1	2005
5885	9356	1	1	2005
7825	9356	1	1	2005
4750	9356	1	1	2005
9359	9356	1	1	2005
7334	9356	1	1	2005
9377	9356	1	1	2005
7845	9356	1	1	2005
6464	9356	1	1	2005
9357	9356	1	1	2005
862	9356	1	1	2005
6226	9356	1	1	2005
816	9356	1	1	2005
7834	9356	1	1	2005
3820	9356	1	1	2005
7740	9356	1	1	2005
4849	9356	1	1	2005
6126	9356	1	1	2005
3120	9356	1	1	2005
8305	9356	1	1	2005
7511	9356	1	1	2005
22	9356	1	1	2005
9327	9356	1	1	2005
6787	9356	1	1	2005
7277	9356	1	1	2005
7192	9356	1	1	2005
72	9356	1	1	2005
7828	9356	1	1	2005
2379	9356	1	1	2005
7777	9356	1	1	2005
1123	9356	1	1	2005
7540	9356	1	1	2005
6625	9356	1	1	2005
5799	9356	1	1	2005
7692	9356	1	1	2005
7656	9356	1	1	2005
5754	9356	1	1	2005
8092	9356	1	1	2005
526	9356	1	1	2005
9602	9356	1	1	2005
7982	9356	1	1	2005
8531	9356	1	1	2005
3126	9356	1	1	2005
1086	9356	1	1	2005
9335	9356	1	1	2005
9334	9356	1	1	2005
9603	9356	1	1	2005
4368	9356	1	1	2005
9369	9356	1	1	2005
9511	9356	1	1	2005
7215	9356	1	1	2005
7523	9356	1	1	2005
1498	9356	1	1	2005
9514	9356	1	1	2005
4405	9356	1	1	2005
8207	9356	1	1	2005
9471	9356	1	1	2005
4265	9356	1	1	2005
9604	9356	1	1	2005
8148	9356	1	1	2005
9479	9356	1	1	2005
4408	9356	1	1	2005
9605	9356	1	1	2005
5853	9356	1	1	2005
9414	9356	1	1	2005
9332	9356	1	1	2005
997	9356	1	1	2005
1529	9356	1	1	2005
3917	9356	1	1	2005
433	9356	1	1	2005
3228	9356	1	1	2005
7734	9356	1	1	2005
9279	9356	1	1	2005
1659	9356	1	1	2005
3718	9356	1	1	2005
6686	9356	1	1	2005
5447	9356	1	1	2005
2158	9356	1	1	2005
8875	9356	1	1	2005
3623	9356	1	1	2005
1872	9356	1	1	2005
9606	9356	1	1	2005
5759	9356	1	1	2005
283	9356	1	1	2005
9566	9356	1	1	2005
5852	9356	1	1	2005
3082	9356	1	1	2005
7802	9356	1	1	2005
3266	9356	1	1	2005
5133	9356	1	1	2005
6021	9356	1	1	2005
3794	9356	1	1	2005
7336	9356	1	1	2005
5743	9356	1	1	2005
2941	9356	1	1	2005
9388	11210	1	1	2005
1758	11210	1	1	2005
7525	11210	1	1	2005
7751	11210	1	1	2005
9371	11210	1	1	2005
6220	11210	1	1	2005
239	11210	1	1	2005
9326	11210	1	1	2005
3126	11210	1	1	2005
2064	11210	1	1	2005
433	11210	1	1	2005
813	11210	1	1	2005
9607	11210	1	1	2005
9539	11210	1	1	2005
7175	11210	1	1	2005
6292	11210	1	1	2005
4418	11210	1	1	2005
9425	11210	1	1	2005
9608	11210	1	1	2005
1498	11210	1	1	2005
8733	11210	-1	1	2005
9373	10150	1	1	2005
9414	10150	1	1	2005
9609	10150	1	1	2005
2339	10150	1	1	2005
9388	10150	1	1	2005
8793	10150	1	1	2005
2115	10150	1	1	2005
7119	10150	1	1	2005
9610	10150	1	1	2005
997	10150	1	1	2005
4181	10150	1	1	2005
2716	10150	1	1	2005
9385	10150	1	1	2005
9391	10150	1	1	2005
9445	10150	1	1	2005
9611	10150	1	1	2005
8645	10150	1	1	2005
4418	10150	1	1	2005
5754	10150	1	1	2005
9453	10150	1	1	2005
283	10150	1	1	2005
9049	10150	1	1	2005
645	10150	1	1	2005
9588	10150	1	1	2005
9612	10150	1	1	2005
4408	10150	1	1	2005
8471	10150	1	1	2005
5380	10150	1	1	2005
6064	10150	1	1	2005
1529	10150	1	1	2005
7192	10150	1	1	2005
9613	10150	1	1	2005
7751	10150	1	1	2005
7525	10150	1	1	2005
9386	10150	1	1	2005
816	10150	1	1	2005
9614	10150	1	1	2005
6021	10150	1	1	2005
3480	10150	1	1	2005
8148	10150	1	1	2005
3718	10150	1	1	2005
8263	10150	1	1	2005
9452	10150	1	1	2005
2597	10150	1	1	2005
9439	10150	1	1	2005
8077	10150	1	1	2005
9615	10150	1	1	2005
9327	10150	1	1	2005
3126	10150	1	1	2005
1246	10150	1	1	2005
9616	10150	1	1	2005
2064	10150	1	1	2005
6690	10150	1	1	2005
9326	10150	1	1	2005
7950	10150	1	1	2005
9617	10150	1	1	2005
7141	10150	1	1	2005
7209	10150	1	1	2005
9551	10150	1	1	2005
22	10150	1	1	2005
283	10150	1	1	2005
9218	10150	1	1	2005
5735	10150	1	1	2005
4368	10150	1	1	2005
1086	10150	1	1	2005
6970	10150	1	1	2005
9215	10150	1	1	2005
9564	10150	1	1	2005
9618	10150	1	1	2005
9619	10150	1	1	2005
3730	10150	1	1	2005
7540	10150	1	1	2005
5631	10150	1	1	2005
9620	10150	1	1	2005
7802	10150	1	1	2005
6709	10150	1	1	2005
6905	10150	1	1	2005
6611	10150	1	1	2005
2763	10150	1	1	2005
3474	10150	1	1	2005
7521	10150	1	1	2005
7520	10150	-1	1	2005
9621	10150	-1	1	2005
9622	10150	-1	1	2005
9454	10150	-1	1	2005
9324	10150	-1	1	2005
9623	10150	-1	1	2005
8531	10150	-1	1	2005
9522	10150	-1	1	2005
391	10150	-1	1	2005
1758	10150	-1	1	2005
813	10150	-1	1	2005
9624	10150	-1	1	2005
8733	10150	-1	1	2005
9445	11211	1	1	2005
7714	11211	1	1	2005
9452	11211	1	1	2005
7777	11211	1	1	2005
997	11211	1	1	2005
9619	11211	1	1	2005
9326	11211	1	1	2005
5994	11211	1	1	2005
3718	11211	1	1	2005
9499	11211	1	1	2005
2158	11211	1	1	2005
8972	11211	1	1	2005
7751	11211	1	1	2005
7141	11211	1	1	2005
6325	11211	1	1	2005
9373	11211	1	1	2005
7466	11211	1	1	2005
3791	8302	1	1	2005
9625	8302	1	1	2005
3501	8302	1	1	2005
8423	8302	1	1	2005
7734	8302	1	1	2005
207	8302	1	1	2005
3126	8302	1	1	2005
6715	8302	1	1	2005
391	8302	1	1	2005
6546	8302	1	1	2005
2112	8302	1	1	2005
2469	8302	1	1	2005
4182	8302	1	1	2005
3917	8302	1	1	2005
9316	8302	1	1	2005
9626	8302	1	1	2005
8442	8302	1	1	2005
7932	8302	1	1	2005
3588	8302	1	1	2005
370	8302	1	1	2005
9627	8302	1	1	2005
5743	8302	1	1	2005
7479	8302	1	1	2005
9523	8302	1	1	2005
9446	8302	1	1	2005
9313	8302	1	1	2005
5885	8302	1	1	2005
9628	8302	1	1	2005
7540	8302	1	1	2005
5853	8302	1	1	2005
5191	8302	1	1	2005
5529	8302	1	1	2005
2321	8302	1	1	2005
7529	8302	1	1	2005
9473	8302	1	1	2005
3719	8302	1	1	2005
7744	8302	1	1	2005
5230	8302	1	1	2005
6399	8302	1	1	2005
8439	8302	1	1	2005
2112	8496	1	1	2005
7817	8496	1	1	2005
7751	8496	1	1	2005
7466	8496	1	1	2005
5994	8496	1	1	2005
9385	8496	1	1	2005
3126	8496	1	1	2005
4832	8496	1	1	2005
8129	8496	1	1	2005
2587	8496	1	1	2005
9349	8496	1	1	2005
7777	8496	1	1	2005
2064	8496	1	1	2005
4181	8496	1	1	2005
6226	8496	1	1	2005
5293	8496	1	1	2005
3480	8496	1	1	2005
1758	8496	1	1	2005
4405	8496	1	1	2005
5759	8496	1	1	2005
1957	8496	1	1	2005
7845	9836	1	1	2005
7058	9836	1	1	2005
5039	9836	1	1	2005
5293	9836	1	1	2005
3718	9836	1	1	2005
8277	9836	1	1	2005
7732	9836	1	1	2005
7509	9836	1	1	2005
3126	9836	1	1	2005
109	9836	1	1	2005
9007	9836	1	1	2005
22	9836	1	1	2005
7795	9836	1	1	2005
9316	9836	1	1	2005
6781	9836	1	1	2005
2941	9836	1	1	2005
526	9836	1	1	2005
2469	9836	1	1	2005
207	9836	1	1	2005
9313	9836	1	1	2005
7336	9836	1	1	2005
7502	9836	1	1	2005
9233	9836	1	1	2005
9353	9836	1	1	2005
5703	9836	1	1	2005
7229	9836	1	1	2005
7209	9836	1	1	2005
9402	9836	1	1	2005
2112	9836	1	1	2005
7727	9836	1	1	2005
7473	9836	1	1	2005
6026	9836	1	1	2005
7932	9836	1	1	2005
3474	9836	1	1	2005
1094	9836	1	1	2005
7658	9836	1	1	2005
6391	9836	1	1	2005
4783	9836	1	1	2005
3588	9836	1	1	2005
3761	9836	1	1	2005
9435	9836	1	1	2005
7735	9836	1	1	2005
8442	9836	1	1	2005
7828	9836	1	1	2005
7229	9836	-1	1	2005
7229	4432	1	1	2005
6399	4432	1	1	2005
6180	4432	1	1	2005
7502	4432	1	1	2005
6773	4432	1	1	2005
1909	4432	1	1	2005
2258	4432	1	1	2005
1224	4432	1	1	2005
1094	4432	1	1	2005
9316	4432	1	1	2005
3915	4432	1	1	2005
8442	4432	1	1	2005
7550	4432	1	1	2005
3955	4432	1	1	2005
1432	4432	1	1	2005
6715	4432	1	1	2005
5743	4432	1	1	2005
7540	4432	1	1	2005
5579	4432	1	1	2005
7584	4432	1	1	2005
2469	4432	1	1	2005
3126	4432	1	1	2005
7845	4432	1	1	2005
7473	4432	1	1	2005
8598	4432	1	1	2005
207	4432	1	1	2005
2353	4432	1	1	2005
6781	4432	1	1	2005
6625	4432	1	1	2005
7772	4432	1	1	2005
862	4432	1	1	2005
7693	4432	1	1	2005
8305	4432	1	1	2005
9629	4432	1	1	2005
7513	4432	1	1	2005
7252	4432	1	1	2005
7781	4432	1	1	2005
5703	4432	1	1	2005
97	4432	1	1	2005
7727	4432	1	1	2005
